185;0;864.00;12.20;1993.00;0.00;1.32
186;0;3687.00;10.20;1954.00;0.00;1.08
187;0;2184.00;11.67;1210.00;0.00;0.36
188;0;2327.00;10.10;546.00;0.00;0.36
189;0;2847.00;12.20;1047.00;0.00;0.24
190;0;3634.00;9.60;403.00;0.00;0.32
191;0;1800.00;10.92;277.00;0.00;0.28
192;0;2690.00;16.70;669.00;0.00;0.36
193;0;2796.00;12.97;1026.00;0.00;0.32
194;0;2134.00;10.87;1987.00;0.00;1.16
195;0;755.00;18.47;32.00;0.00;1.40
196;0;2216.00;9.90;1350.00;0.00;0.44
197;0;1752.00;10.27;722.00;0.00;0.28
198;0;1886.00;11.25;247.00;0.00;0.36
199;0;3243.00;11.55;875.00;0.00;0.28
200;0;191.00;10.87;741.00;0.00;0.20
201;0;1733.00;10.10;392.00;0.00;0.24
202;0;2255.00;12.30;387.00;0.00;0.32
203;0;952.00;11.90;283.00;0.00;0.36
204;0;2055.00;13.12;1387.00;0.00;0.32
205;0;885.00;9.72;1557.00;0.00;0.24
206;0;3919.00;12.35;1311.00;0.00;0.32
207;0;1856.00;10.45;227.00;0.00;0.28
208;0;929.00;12.20;331.00;0.00;0.32
209;0;2635.00;10.20;598.00;0.00;0.28
210;0;2191.00;9.87;214.00;0.00;0.36
211;0;516.00;11.32;693.00;0.00;0.28
212;0;3457.00;10.20;1551.00;0.00;0.32
213;0;2923.00;10.70;223.00;0.00;1.32
214;0;2031.00;11.35;1621.00;0.00;0.24
215;0;2810.00;10.50;498.00;0.00;0.36
216;0;2743.00;10.05;509.00;0.00;0.32
217;0;1074.00;10.62;1620.00;0.00;0.32
218;0;598.00;14.72;2025.00;0.00;1.08
219;0;3190.00;9.90;1129.00;0.00;0.32
220;0;3381.00;10.00;1532.00;0.00;0.32
221;0;3575.00;13.42;2023.00;0.00;1.08
222;0;1243.00;10.42;254.00;0.00;0.28
223;0;3683.00;11.37;123.00;0.00;1.96
224;0;3297.00;10.90;1210.00;0.00;0.32
225;0;1752.00;9.50;953.00;0.00;0.96
226;0;3100.00;13.62;730.00;0.00;0.28
227;0;1315.00;11.80;72.00;0.00;1.56
228;0;4038.00;10.02;1347.00;0.00;0.28
229;0;453.00;10.50;25.00;0.00;1.28
230;0;459.00;10.10;506.00;0.00;0.32
231;0;3119.00;11.40;141.00;0.00;1.32
232;0;3717.00;14.47;957.00;0.00;0.24
233;0;3095.00;12.15;2001.00;0.00;1.52
234;0;3094.00;9.90;1320.00;0.00;0.32
235;0;795.00;15.35;1714.00;0.00;0.36
236;0;2394.00;12.05;22.00;0.00;1.20
237;0;2075.00;11.17;510.00;0.00;0.40
238;0;2218.00;13.30;405.00;0.00;0.32
239;0;3872.00;13.82;438.00;0.00;0.32
240;0;322.00;11.25;93.00;0.00;1.52
241;0;2857.00;10.87;1084.00;0.00;0.32
242;0;1390.00;15.15;573.00;0.00;0.32
243;0;1925.00;9.70;694.00;0.00;0.36
244;0;1861.00;11.27;729.00;0.00;0.36
245;0;1292.00;10.00;1939.00;0.00;1.08
246;0;2031.00;11.85;1037.00;0.00;0.32
247;0;857.00;10.20;403.00;0.00;0.24
248;0;3690.00;11.40;1498.00;0.00;0.28
249;0;1924.00;10.32;1541.00;0.00;0.36
250;0;3295.00;9.97;1033.00;0.00;0.28
251;0;1990.00;12.65;1200.00;0.00;0.24
252;0;3724.00;16.30;926.00;0.00;0.32
253;0;1773.00;9.50;913.00;0.00;1.08
254;0;3700.00;13.85;1036.00;0.00;0.28
255;0;2942.00;10.52;496.00;0.00;0.32
256;0;3878.00;9.65;830.00;0.00;0.24
257;0;2290.00;16.27;523.00;0.00;0.32
258;0;2008.00;10.27;760.00;0.00;0.36
259;0;3289.00;10.17;1574.00;0.00;0.36
260;0;1985.00;11.92;1212.00;0.00;0.32
261;0;2018.00;12.32;629.00;0.00;0.36
262;0;2586.00;11.25;1491.00;0.00;0.24
263;0;2408.00;10.30;733.00;0.00;0.36
264;0;2915.00;9.87;1976.00;0.00;1.60
265;0;4010.00;9.95;1382.00;0.00;0.28
266;0;1002.00;11.52;49.00;0.00;0.76
267;0;2432.00;10.60;296.00;0.00;0.28
268;0;1365.00;9.90;465.00;0.00;0.28
269;0;1898.00;14.02;2028.00;0.00;1.00
270;0;1887.00;10.85;355.00;0.00;0.32
271;0;3746.00;10.92;1271.00;0.00;0.32
272;0;932.00;10.80;450.00;0.00;0.28
273;0;3609.00;9.60;420.00;0.00;0.28
274;0;2723.00;11.30;863.00;0.00;0.32
275;0;3185.00;12.05;733.00;0.00;0.28
276;0;233.00;10.27;953.00;0.00;0.24
277;0;3434.00;11.80;1210.00;0.00;0.24
278;0;352.00;10.70;568.00;0.00;0.28
279;0;2116.00;10.90;468.00;0.00;0.36
280;0;3341.00;10.90;1600.00;0.00;0.28
281;0;1617.00;9.92;314.00;0.00;0.24
282;0;25.00;11.57;46.00;0.00;1.20
283;0;2877.00;11.30;657.00;0.00;0.40
284;0;3669.00;12.15;60.00;0.00;1.36
285;0;1179.00;9.90;565.00;0.00;0.28
286;0;2076.00;12.02;342.00;0.00;0.28
287;0;2329.00;13.70;761.00;0.00;0.40
288;0;3832.00;12.22;799.00;0.00;0.20
289;0;1835.00;10.10;1466.00;0.00;0.32
290;0;2133.00;18.20;1183.00;0.00;0.32
291;0;2729.00;17.90;57.00;0.00;1.68
292;0;50.00;10.07;948.00;0.00;0.32
293;0;1483.00;10.07;279.00;0.00;0.44
294;0;1738.00;10.40;216.00;0.00;0.32
295;0;373.00;11.57;75.00;0.00;1.44
296;0;819.00;11.70;2030.00;0.00;0.92
297;0;2402.00;12.00;852.00;0.00;0.36
298;0;801.00;10.97;409.00;0.00;0.32
299;0;2875.00;10.87;707.00;0.00;0.40
300;0;1115.00;9.60;1044.00;0.00;0.32
301;0;3274.00;11.25;858.00;0.00;0.32
302;0;3054.00;14.17;2029.00;0.00;1.00
303;0;2999.00;11.75;688.00;0.00;0.40
304;0;1387.00;9.90;489.00;0.00;0.36
305;0;2713.00;11.70;552.00;0.00;0.36
306;0;1164.00;11.92;895.00;0.00;0.28
307;0;2467.00;10.02;695.00;0.00;0.28
308;0;3835.00;12.65;899.00;0.00;0.36
309;0;2666.00;20.80;20.00;0.00;1.00
310;0;2845.00;10.50;661.00;0.00;0.32
311;0;2157.00;11.35;28.00;0.00;1.16
312;0;3542.00;17.40;1588.00;0.00;0.36
313;0;1790.00;12.37;724.00;0.00;0.36
314;0;827.00;11.75;25.00;0.00;1.12
315;0;1873.00;10.70;1278.00;0.00;0.28
316;0;3789.00;11.87;843.00;0.00;0.36
317;0;3202.00;12.02;698.00;0.00;0.36
318;0;3660.00;11.27;1999.00;0.00;1.44
319;0;3313.00;10.02;905.00;0.00;0.36
320;0;2015.00;14.67;709.00;0.00;0.36
321;0;2336.00;9.90;529.00;0.00;0.24
322;0;1381.00;15.25;2020.00;0.00;1.20
323;0;125.00;11.17;1964.00;0.00;1.28
324;0;3551.00;11.02;937.00;0.00;0.28
325;0;2773.00;11.67;1529.00;0.00;0.32
326;0;1604.00;10.90;248.00;0.00;0.32
327;0;2296.00;9.90;810.00;0.00;0.36
328;0;432.00;11.52;419.00;0.00;0.32
329;0;394.00;9.90;495.00;0.00;0.24
330;0;2974.00;10.10;1032.00;0.00;0.44
331;0;2227.00;9.67;1517.00;0.00;0.44
332;0;1965.00;14.22;2025.00;0.00;1.12
333;0;3179.00;11.67;973.00;0.00;0.36
334;0;3405.00;13.62;1621.00;0.00;0.32
335;0;2223.00;10.10;68.00;0.00;1.36
336;0;1951.00;16.05;530.00;0.00;0.28
337;0;2884.00;9.85;911.00;0.00;0.28
338;0;2892.00;11.10;1136.00;0.00;0.28
339;0;3908.00;9.90;368.00;0.00;0.28
340;0;239.00;12.25;652.00;0.00;0.24
341;0;2528.00;17.90;1504.00;0.00;0.32
342;0;4035.00;13.42;2000.00;0.00;1.32
343;0;744.00;9.87;1299.00;0.00;0.24
344;0;3979.00;10.17;1021.00;0.00;0.28
345;0;2279.00;12.62;899.00;0.00;0.28
346;0;3001.00;12.30;719.00;0.00;0.28
347;0;1983.00;11.02;1098.00;0.00;0.24
348;0;2983.00;10.60;1072.00;0.00;0.40
349;0;2588.00;15.92;1327.00;0.00;0.36
350;0;525.00;9.80;412.00;0.00;0.28
351;0;720.00;16.07;666.00;0.00;0.28
352;0;2220.00;10.80;864.00;0.00;0.32
353;0;1978.00;9.90;523.00;0.00;0.36
354;0;3340.00;15.10;399.00;0.00;0.24
355;0;2013.00;18.00;1258.00;0.00;0.32
356;0;3190.00;10.47;755.00;0.00;0.24
357;0;3458.00;12.30;1236.00;0.00;0.28
358;0;2858.00;10.00;1949.00;0.00;0.64
359;0;3446.00;11.12;32.00;0.00;1.52
360;0;1734.00;13.70;658.00;0.00;0.24
361;0;1508.00;10.47;213.00;0.00;0.28
362;0;2364.00;10.02;1965.00;0.00;1.16
363;0;2982.00;9.90;974.00;0.00;0.28
364;0;3508.00;10.15;954.00;0.00;0.36
365;0;2949.00;10.85;534.00;0.00;0.24
366;0;538.00;12.12;650.00;0.00;0.24
367;0;2924.00;10.15;903.00;0.00;0.28
368;0;556.00;9.90;1950.00;0.00;1.00
369;0;1133.00;9.70;727.00;0.00;0.36
370;0;3416.00;10.07;2022.00;0.00;1.20
371;0;2588.00;10.10;800.00;0.00;0.28
372;0;2251.00;11.22;860.00;0.00;0.36
373;0;2330.00;10.90;313.00;0.00;0.32
374;0;3181.00;11.27;1986.00;0.00;1.36
375;0;3632.00;10.50;872.00;0.00;0.32
376;0;1976.00;12.30;376.00;0.00;0.40
377;0;3515.00;9.57;1019.00;0.00;0.24
378;0;879.00;10.07;760.00;0.00;0.20
379;0;3630.00;10.12;904.00;0.00;0.36
380;0;2351.00;11.87;719.00;0.00;0.40
381;0;3876.00;11.52;1441.00;0.00;0.32
382;0;2810.00;11.70;120.00;0.00;1.60
383;0;2368.00;9.90;468.00;0.00;0.40
384;0;2355.00;10.60;64.00;0.00;1.36
385;0;107.00;10.42;964.00;0.00;0.32
386;0;1120.00;10.52;1545.00;0.00;0.32
387;0;761.00;9.70;585.00;0.00;0.28
388;0;2998.00;9.90;1085.00;0.00;0.24
389;0;888.00;10.30;411.00;0.00;0.28
390;0;1528.00;13.00;261.00;0.00;0.44
391;0;3086.00;10.37;47.00;0.00;1.60
392;0;2078.00;13.10;2009.00;0.00;1.40
393;0;1791.00;10.02;356.00;0.00;0.28
394;0;996.00;17.75;1706.00;0.00;0.32
395;0;1091.00;10.10;1032.00;0.00;0.32
396;0;3515.00;13.92;582.00;0.00;0.28
397;0;2673.00;10.40;542.00;0.00;0.32
398;0;3982.00;9.92;1395.00;0.00;0.40
399;0;1562.00;10.42;595.00;0.00;0.28
400;0;1894.00;11.85;503.00;0.00;0.36
401;0;1989.00;13.82;433.00;0.00;0.36
402;0;2682.00;13.30;2028.00;0.00;0.92
403;0;2107.00;12.10;1136.00;0.00;0.32
404;0;2843.00;10.30;864.00;0.00;0.28
405;0;2737.00;12.10;1114.00;0.00;0.28
406;0;1916.00;10.07;678.00;0.00;0.32
407;0;3952.00;10.70;980.00;0.00;0.24
408;0;235.00;20.90;605.00;0.00;0.28
409;0;2624.00;10.00;535.00;0.00;0.28
410;0;1098.00;10.20;518.00;0.00;0.36
411;0;2031.00;11.70;1450.00;0.00;0.32
412;0;2174.00;11.50;372.00;0.00;0.28
413;0;2517.00;9.90;1172.00;0.00;0.32
414;0;1627.00;11.02;1267.00;0.00;0.36
415;0;722.00;11.77;1985.00;0.00;1.56
416;0;2038.00;15.27;1059.00;0.00;0.24
417;0;848.00;10.10;434.00;0.00;0.36
418;0;761.00;10.17;111.00;0.00;1.24
419;0;914.00;15.30;392.00;0.00;0.20
420;0;3829.00;10.10;1132.00;0.00;0.32
421;0;3407.00;11.10;872.00;0.00;0.32
422;0;511.00;12.15;28.00;0.00;1.32
423;0;3800.00;12.17;854.00;0.00;0.28
424;0;1947.00;9.90;1564.00;0.00;0.40
425;0;3747.00;10.35;1121.00;0.00;0.36
426;0;1990.00;10.80;553.00;0.00;0.32
427;0;4044.00;10.20;364.00;0.00;0.28
428;0;1411.00;10.72;569.00;0.00;0.32
429;0;1800.00;10.22;220.00;0.00;0.32
430;0;3142.00;10.05;1071.00;0.00;0.36
431;0;1857.00;10.20;125.00;0.00;1.16
432;0;2929.00;11.32;962.00;0.00;0.28
433;0;146.00;9.72;473.00;0.00;0.32
434;0;1913.00;10.52;387.00;0.00;0.20
435;0;864.00;11.15;499.00;0.00;0.24
436;0;2818.00;9.85;630.00;0.00;0.28
437;0;190.00;16.22;74.00;0.00;1.40
438;0;918.00;12.40;518.00;0.00;0.36
439;0;3098.00;9.80;1013.00;0.00;0.24
440;0;1967.00;10.37;1537.00;0.00;0.36
441;0;2270.00;10.70;761.00;0.00;0.28
442;0;1967.00;11.05;748.00;0.00;0.32
443;0;2721.00;11.00;1525.00;0.00;0.32
444;0;3699.00;11.05;985.00;0.00;0.36
445;0;2760.00;13.50;1494.00;0.00;0.28
446;0;34.00;9.90;1052.00;0.00;0.40
447;0;2318.00;14.70;750.00;0.00;0.28
448;0;1798.00;9.80;1195.00;0.00;0.24
449;0;1953.00;11.95;560.00;0.00;0.28
450;0;3051.00;10.80;1295.00;0.00;0.28
451;0;3690.00;11.67;1289.00;0.00;0.32
452;0;372.00;10.30;785.00;0.00;0.28
453;0;1973.00;10.97;1126.00;0.00;0.20
454;0;488.00;11.62;276.00;0.00;0.28
455;0;3751.00;13.65;547.00;0.00;0.20
456;0;3050.00;10.75;171.00;0.00;1.28
457;0;1945.00;11.42;1196.00;0.00;0.32
458;0;3792.00;10.20;615.00;0.00;0.44
459;0;1797.00;11.15;241.00;0.00;0.24
460;0;2241.00;11.00;975.00;0.00;0.24
461;0;2120.00;16.95;1173.00;0.00;0.36
462;0;2555.00;15.50;1523.00;0.00;0.32
463;0;3085.00;9.62;1248.00;0.00;0.28
464;0;1336.00;9.80;332.00;0.00;0.40
465;0;271.00;10.50;942.00;0.00;0.32
466;0;2110.00;12.02;506.00;0.00;0.32
467;0;2768.00;11.00;677.00;0.00;0.40
468;0;2006.00;11.05;1981.00;0.00;1.20
469;0;3338.00;15.25;1073.00;0.00;0.36
470;0;3844.00;12.92;402.00;0.00;0.28
471;0;2450.00;12.35;982.00;0.00;0.28
472;0;844.00;11.40;254.00;0.00;0.32
473;0;3045.00;10.15;1199.00;0.00;0.36
474;0;3670.00;9.95;1624.00;0.00;0.28
475;0;2586.00;16.20;1263.00;0.00;0.24
476;0;2444.00;12.57;918.00;0.00;0.28
477;0;3768.00;9.70;1411.00;0.00;0.36
478;0;3406.00;11.40;1096.00;0.00;0.32
479;0;2174.00;14.60;1058.00;0.00;0.28
480;0;3671.00;10.97;1306.00;0.00;0.40
481;0;3392.00;10.50;704.00;0.00;0.28
482;0;1613.00;9.90;1481.00;0.00;0.36
483;0;2497.00;9.70;651.00;0.00;0.36
484;0;119.00;15.35;1103.00;0.00;0.24
485;0;3782.00;10.67;1121.00;0.00;0.36
486;0;2243.00;11.42;1000.00;0.00;0.32
487;0;858.00;11.17;305.00;0.00;0.32
488;0;21.00;9.95;1064.00;0.00;0.40
489;0;3163.00;9.92;1120.00;0.00;0.28
490;0;2330.00;10.20;473.00;0.00;0.16
491;0;1713.00;14.70;64.00;0.00;1.76
492;0;54.00;10.07;1143.00;0.00;0.24
493;0;3742.00;11.17;1463.00;0.00;0.24
494;0;963.00;9.80;265.00;0.00;0.28
495;0;1845.00;11.70;710.00;0.00;0.28
496;0;3307.00;11.20;1246.00;0.00;0.32
497;0;2631.00;9.87;1614.00;0.00;0.40
498;0;1686.00;14.35;885.00;0.00;0.32
499;0;1956.00;11.12;1203.00;0.00;0.32
500;0;1021.00;14.82;282.00;0.00;0.28
501;0;437.00;10.20;810.00;0.00;0.32
502;0;2672.00;11.40;99.00;0.00;0.80
503;0;1934.00;10.30;1343.00;0.00;0.24
504;0;2193.00;10.80;1277.00;0.00;0.28
505;0;3833.00;15.97;19.00;0.00;1.04
506;0;2275.00;10.50;1183.00;0.00;0.36
507;0;2713.00;9.80;678.00;0.00;0.32
508;0;2201.00;11.12;952.00;0.00;0.28
509;0;2427.00;9.92;1155.00;0.00;0.44
510;0;701.00;20.60;633.00;0.00;0.24
511;0;440.00;14.37;444.00;0.00;0.28
512;0;1657.00;10.35;352.00;0.00;0.28
513;0;2295.00;10.15;1972.00;0.00;0.96
514;0;596.00;10.40;503.00;0.00;0.40
515;0;3257.00;11.32;1979.00;0.00;1.32
516;0;823.00;10.10;675.00;0.00;0.28
517;0;3647.00;9.80;1154.00;0.00;0.48
518;0;1910.00;11.35;85.00;0.00;1.36
519;0;3556.00;15.75;1037.00;0.00;0.32
520;0;968.00;10.12;1003.00;0.00;0.40
521;0;2559.00;9.65;379.00;0.00;0.28
522;0;2142.00;11.47;1206.00;0.00;0.24
523;0;2047.00;14.92;1186.00;0.00;0.28
524;0;2220.00;10.47;1970.00;0.00;0.92
525;0;3590.00;12.00;601.00;0.00;0.36
526;0;3959.00;10.90;861.00;0.00;0.28
527;0;1123.00;12.27;816.00;0.00;0.24
528;0;2137.00;10.05;577.00;0.00;0.36
529;0;2946.00;10.50;646.00;0.00;0.32
530;0;1410.00;11.67;269.00;0.00;0.36
531;0;1668.00;10.00;541.00;0.00;0.28
532;0;1090.00;9.55;1642.00;0.00;0.28
533;0;2662.00;9.80;1615.00;0.00;0.20
534;0;1771.00;11.35;101.00;0.00;1.00
535;0;3201.00;11.87;977.00;0.00;0.32
536;0;2039.00;16.85;1290.00;0.00;0.32
537;0;3497.00;11.62;839.00;0.00;0.32
538;0;2742.00;12.62;1005.00;0.00;0.28
539;0;3573.00;13.42;1009.00;0.00;0.28
540;0;3221.00;9.90;484.00;0.00;0.24
541;0;3295.00;10.60;1010.00;0.00;0.32
542;0;2727.00;9.72;1610.00;0.00;0.24
543;0;1291.00;9.60;323.00;0.00;0.28
544;0;2218.00;10.45;629.00;0.00;0.20
545;0;3520.00;11.67;115.00;0.00;1.56
546;0;1698.00;10.20;853.00;0.00;0.28
547;0;1592.00;9.87;808.00;0.00;0.24
548;0;293.00;10.10;962.00;0.00;0.28
549;0;1322.00;9.80;575.00;0.00;0.32
550;0;3824.00;16.15;1494.00;0.00;0.28
551;0;3427.00;10.50;1296.00;0.00;0.32
552;0;1570.00;10.10;1350.00;0.00;0.44
553;0;2112.00;10.00;833.00;0.00;0.32
554;0;3773.00;16.27;2029.00;0.00;0.88
555;0;3209.00;11.00;1179.00;0.00;0.32
