455;191;171;148;land;false;hills;1
456;110;185;247;land;false;forest;1
457;204;184;155;land;false;plains;1
458;119;247;220;land;false;plains;1
459;171;224;160;land;false;plains;1
460;237;206;123;land;false;plains;1
461;102;251;222;land;false;hills;1
462;197;232;248;land;false;mountain;1
463;69;235;248;land;true;marsh;1
464;224;123;184;land;false;plains;1
465;186;173;225;land;false;plains;1
466;243;101;233;land;false;desert;1
467;215;207;104;land;false;hills;1
468;148;251;131;land;true;frozen;1
469;231;153;237;land;false;mountain;1
470;247;198;94;land;false;hills;1
471;119;245;201;land;false;plains;1
472;158;110;249;land;false;forest;1
473;183;192;201;land;false;marsh;1
474;164;243;174;land;true;plains;1
475;166;130;244;land;false;mountain;1
476;167;163;198;land;false;hills;1
477;101;242;229;land;false;plains;1
478;178;202;207;land;false;plains;1
479;173;85;246;land;false;hills;1
480;245;233;253;land;false;hills;1
481;247;182;206;land;false;hills;1
482;212;230;240;land;true;hills;1
483;181;207;232;land;false;plains;1
484;153;131;247;land;false;hills;1
485;243;218;85;land;false;marsh;1
486;230;240;153;land;false;forest;1
487;238;53;239;land;false;plains;1
488;220;247;143;land;false;plains;1
489;166;237;191;land;true;plains;1
490;217;227;216;land;false;plains;1
491;244;98;173;land;false;plains;1
492;164;211;138;land;true;plains;1
493;184;147;181;land;false;hills;1
494;195;198;125;land;false;plains;1
495;134;211;175;land;false;plains;1
496;253;189;206;land;false;plains;1
497;117;184;254;land;true;forest;1
498;214;152;245;land;false;mountain;1
499;212;249;92;land;false;plains;1
500;228;198;92;land;false;mountain;1
501;166;219;207;land;false;plains;1
502;205;171;222;land;false;plains;1
503;182;234;103;land;false;urban;1
504;252;245;105;land;false;plains;1
505;194;114;247;land;false;mountain;1
506;186;148;221;land;false;plains;1
507;205;189;199;land;false;plains;1
508;118;224;180;land;false;plains;1
509;243;142;185;land;true;plains;1
510;190;244;153;land;false;mountain;1
511;245;181;218;land;false;mountain;1
512;178;228;167;land;true;plains;1
513;218;233;106;land;true;frozen;1
514;237;143;184;land;false;desert;1
515;179;150;223;land;true;frozen;1
516;163;252;157;land;false;plains;1
517;226;90;188;land;true;plains;1
518;115;174;248;land;false;plains;1
519;148;214;159;land;false;plains;1
520;201;70;238;land;false;hills;1
521;251;19;250;land;true;plains;1
522;133;237;202;land;false;hills;1
523;236;115;164;land;false;mountain;1
524;247;187;91;land;true;frozen;1
525;130;240;156;land;false;mountain;1
526;192;166;184;land;false;hills;1
527;180;227;156;land;false;jungle;1
528;237;181;173;land;false;jungle;1
529;138;238;163;land;false;desert;1
530;225;119;242;land;false;hills;1
531;226;40;236;land;false;plains;1
532;228;131;172;land;true;plains;1
533;178;149;184;land;true;forest;1
534;253;141;119;land;false;plains;1
535;248;210;106;land;false;plains;1
536;113;215;210;land;false;hills;1
537;165;192;226;land;false;plains;1
538;216;216;161;land;false;hills;1
539;181;242;144;land;false;plains;1
540;247;165;141;land;true;jungle;1
541;182;154;229;land;false;plains;1
542;230;141;252;land;true;forest;1
543;229;108;204;land;true;plains;1
544;150;221;207;land;true;plains;1
545;213;115;213;land;true;plains;1
546;124;205;197;land;false;plains;1
547;225;136;227;land;true;plains;1
548;230;136;169;land;false;plains;1
549;179;96;226;land;false;hills;1
550;199;191;142;land;false;mountain;1
551;155;241;150;land;false;plains;1
552;160;212;155;land;false;plains;1
553;146;238;161;land;false;desert;1
554;146;181;217;land;false;mountain;1
555;253;237;221;land;false;marsh;1
556;203;136;221;land;false;plains;1
557;227;254;125;land;false;hills;1
558;201;236;199;land;false;forest;1
559;238;190;116;land;false;mountain;1
560;249;124;128;land;false;plains;1
561;236;181;181;land;false;mountain;1
562;192;175;136;land;false;hills;1
563;131;209;236;land;false;mountain;1
564;97;246;204;land;false;plains;1
565;144;244;130;land;false;plains;1
566;240;212;80;land;true;plains;1
567;218;168;231;land;false;mountain;1
568;166;234;221;land;false;plains;1
569;203;229;209;land;true;plains;1
570;87;251;236;land;false;forest;1
571;155;181;233;land;true;plains;1
572;241;160;105;land;false;desert;1
573;129;181;211;land;false;plains;1
574;171;188;233;land;true;plains;1
575;241;249;177;land;false;forest;1
576;209;66;234;land;false;desert;1
577;238;201;128;land;false;plains;1
578;198;50;253;land;false;plains;1
579;170;213;232;land;false;plains;1
580;33;251;247;land;true;forest;1
581;215;112;199;land;false;plains;1
582;212;232;67;land;false;marsh;1
583;78;196;247;land;true;forest;1
584;139;252;157;land;true;urban;1
585;123;137;252;land;false;mountain;1
586;146;199;192;land;false;forest;1
587;141;225;173;land;false;plains;1
588;181;223;111;land;false;hills;1
589;229;173;148;land;false;forest;1
590;180;146;198;land;true;forest;1
591;142;245;245;land;false;plains;1
592;217;161;125;land;false;mountain;1
593;214;181;182;land;false;plains;1
594;182;252;146;land;false;desert;1
595;124;178;233;land;false;plains;1
596;180;178;221;land;false;plains;1
597;112;206;234;land;false;jungle;1
598;225;148;141;land;false;plains;1
599;194;106;229;land;true;plains;1
600;252;103;152;land;false;mountain;1
601;195;219;109;land;false;plains;1
602;235;250;21;land;false;hills;1
603;235;245;54;land;true;plains;1
604;253;195;143;land;false;plains;1
605;206;135;218;land;false;plains;1
606;99;225;227;land;false;plains;1
607;217;74;236;land;false;mountain;1
608;186;105;234;land;false;hills;1
609;129;233;197;land;false;plains;1
610;181;140;206;land;false;plains;1
611;213;224;231;land;false;plains;1
612;65;218;244;land;false;plains;1
613;70;194;238;land;false;mountain;1
614;243;148;253;land;true;mountain;1
615;189;235;137;land;true;plains;1
616;142;241;165;land;false;plains;1
617;240;241;110;land;true;plains;1
618;218;196;225;land;false;hills;1
619;247;137;224;land;true;plains;1
620;214;248;247;land;false;urban;1
621;156;198;200;land;false;hills;1
622;175;216;249;land;false;plains;1
623;185;126;209;land;false;desert;1
624;237;213;215;land;false;plains;1
625;240;217;190;land;false;mountain;1
626;191;146;240;land;false;plains;1
627;193;84;240;land;false;plains;1
628;250;254;225;land;false;plains;1
629;166;243;210;land;false;hills;1
630;185;237;252;land;true;plains;1
631;74;250;178;land;false;plains;1
632;93;218;225;land;false;jungle;1
633;161;218;241;land;false;mountain;1
634;139;213;237;land;false;desert;1
635;196;247;87;land;false;mountain;1
636;208;105;244;land;false;mountain;1
637;246;209;63;land;false;desert;1
638;143;139;236;land;false;desert;1
639;233;193;197;land;false;forest;1
640;139;226;254;land;false;forest;1
641;228;132;173;land;false;hills;1
642;149;193;248;land;false;desert;1
643;254;192;143;land;false;forest;1
644;226;72;252;land;false;hills;1
645;219;229;215;land;false;hills;1
646;177;251;81;land;false;jungle;1
647;250;71;252;land;false;hills;1
648;239;195;222;land;false;hills;1
649;210;221;228;land;false;mountain;1
650;218;217;169;land;false;mountain;1
651;226;122;176;land;false;desert;1
652;185;213;103;land;false;plains;1
653;227;184;200;land;false;plains;1
654;166;210;143;land;false;plains;1
655;104;251;195;land;false;plains;1
656;241;29;241;land;false;hills;1
657;81;252;218;land;true;plains;1
658;237;154;219;land;false;plains;1
659;203;203;97;land;false;plains;1
660;97;225;205;land;false;mountain;1
661;224;218;123;land;false;mountain;1
662;236;140;217;land;false;mountain;1
663;200;170;200;land;false;hills;1
664;247;108;223;land;false;hills;1
665;231;191;166;land;false;mountain;1
666;209;203;178;land;false;hills;1
667;147;250;146;land;false;forest;1
668;122;227;232;land;false;jungle;1
669;109;194;222;land;false;urban;1
670;248;210;248;land;true;plains;1
671;219;202;189;land;false;mountain;1
672;169;218;150;land;false;plains;1
673;173;221;197;land;true;plains;1
674;190;247;152;land;false;plains;1
675;153;238;200;land;false;hills;1
676;173;193;137;land;true;frozen;1
677;214;222;151;land;false;mountain;1
678;177;218;116;land;false;plains;1
679;231;36;253;land;false;plains;1
680;226;201;182;land;true;hills;1
681;218;70;241;land;false;plains;1
682;221;227;221;land;false;plains;1
683;162;189;224;land;false;hills;1
684;253;110;198;land;false;mountain;1
685;243;146;237;land;false;plains;1
686;152;173;228;land;false;plains;1
687;133;188;236;land;false;hills;1
688;159;110;240;land;false;hills;1
689;80;213;247;land;false;frozen;1
690;129;222;204;land;false;desert;1
691;247;226;64;land;false;plains;1
692;214;231;174;land;false;forest;1
693;150;249;207;land;true;plains;1
694;178;213;151;land;true;plains;1
695;221;241;49;land;false;plains;1
696;45;219;244;land;false;desert;1
697;177;254;72;land;false;mountain;1
698;185;237;81;land;false;mountain;1
699;185;124;217;land;false;desert;1
700;241;220;172;land;false;plains;1
701;232;208;72;land;false;hills;1
702;194;112;202;land;false;plains;1
703;154;243;188;land;false;plains;1
704;39;47;61;sea;true;ocean;1
705;213;198;117;land;false;jungle;1
706;162;231;226;land;false;desert;1
707;183;73;252;land;false;plains;1
708;142;216;214;land;false;mountain;1
709;172;178;216;land;false;frozen;1
710;167;241;114;land;false;mountain;1
711;158;240;199;land;false;hills;1
712;212;67;244;land;false;hills;1
713;213;173;145;land;false;mountain;1
714;234;188;82;land;false;plains;1
715;233;233;93;land;false;mountain;1
716;230;220;98;land;false;mountain;1
717;155;230;157;land;false;plains;1
718;170;172;191;land;false;plains;1
719;147;184;230;land;false;forest;1
720;40;40;35;sea;true;ocean;1
721;145;226;216;land;false;mountain;1
722;182;146;187;land;false;marsh;1
723;194;227;164;land;false;plains;1
724;187;186;179;land;false;mountain;1
725;191;220;143;land;false;frozen;1
726;235;236;187;land;false;mountain;1
727;239;157;250;land;false;plains;1
728;237;155;138;land;false;plains;1
729;96;244;178;land;false;hills;1
730;192;246;200;land;false;plains;1
731;225;106;223;land;true;forest;1
732;217;159;197;land;true;plains;1
733;147;233;165;land;false;hills;1
734;253;246;176;land;true;frozen;1
735;254;133;232;land;false;mountain;1
736;251;211;233;land;false;forest;1
737;121;190;243;land;true;plains;1
738;233;82;216;land;true;plains;1
739;71;228;222;land;false;jungle;1
740;245;189;244;land;false;hills;1
741;152;189;209;land;false;plains;1
742;186;184;220;land;false;plains;1
743;170;184;205;land;false;mountain;1
744;210;161;130;land;false;mountain;1
745;215;134;215;land;true;hills;1
746;215;219;222;land;true;plains;1
747;192;161;222;land;true;plains;1
748;186;236;169;land;false;hills;1
749;143;230;252;land;true;forest;1
750;211;220;196;land;false;forest;1
751;245;164;207;land;false;plains;1
752;186;198;247;land;false;plains;1
753;191;203;226;land;false;mountain;1
754;225;46;248;land;false;frozen;1
755;217;154;230;land;true;mountain;1
756;197;220;107;land;true;frozen;1
757;180;182;232;land;false;hills;1
758;129;248;210;land;false;plains;1
759;162;244;144;land;false;hills;1
760;242;224;248;land;false;hills;1
761;156;236;156;land;false;mountain;1
762;251;133;137;land;false;urban;1
763;141;184;208;land;true;plains;1
764;251;123;231;land;false;plains;1
765;84;245;191;land;false;forest;1
766;251;228;187;land;false;hills;1
767;156;109;247;land;true;plains;1
768;241;214;82;land;false;plains;1
769;146;167;189;land;false;desert;1
770;240;223;92;land;false;jungle;1
771;241;208;230;land;false;plains;1
772;253;172;215;land;false;mountain;1
773;129;142;230;land;true;frozen;1
774;163;162;244;land;true;plains;1
775;232;237;37;land;false;plains;1
776;47;215;253;land;false;mountain;1
777;122;252;153;land;false;hills;1
778;250;134;197;land;false;plains;1
779;194;94;228;land;false;plains;1
780;217;195;220;land;false;hills;1
781;242;145;214;land;false;hills;1
782;135;192;207;land;false;forest;1
783;108;250;202;land;true;mountain;1
784;192;190;251;land;false;hills;1
785;183;174;199;land;false;plains;1
786;96;244;186;land;true;plains;1
787;122;178;231;land;false;forest;1
788;136;223;243;land;false;forest;1
789;229;182;163;land;false;mountain;1
790;209;109;239;land;false;forest;1
791;194;78;240;land;false;hills;1
792;246;193;208;land;true;plains;1
793;83;220;213;land;false;plains;1
794;31;231;248;land;false;marsh;1
795;180;246;94;land;false;plains;1
796;200;215;120;land;false;plains;1
797;234;92;239;land;false;mountain;1
798;211;232;246;land;false;mountain;1
799;200;143;243;land;false;hills;1
800;195;214;124;land;false;forest;1
801;248;107;208;land;false;marsh;1
802;56;248;220;land;true;plains;1
803;209;131;201;land;false;plains;1
804;152;236;120;land;false;desert;1
805;218;248;91;land;false;plains;1
806;115;194;197;land;false;plains;1
807;220;221;115;land;false;forest;1
808;150;212;253;land;true;plains;1
809;186;247;243;land;false;plains;1
810;147;236;171;land;false;hills;1
