1;bunker;273.00;13.55;2026.00;1.73;0
1;bunker;71.00;10.95;1971.00;4.40;0
1;bunker;113.00;12.90;1991.00;0.78;0
1;bunker;180.00;11.88;2005.00;2.34;0
1;bunker;30.00;11.38;2004.00;0.18;0
1;bunker;377.00;11.48;2007.00;2.84;0
1;bunker;436.00;10.20;1978.00;5.50;0
1;bunker;403.00;10.20;1934.00;2.24;0
1;bunker;92.00;12.62;2010.00;3.45;0
1;bunker;226.00;13.00;2034.00;1.29;0
1;bunker;39.00;10.10;1954.00;2.85;0
1;coastal_bunker;295.00;9.75;1948.00;-0.04;0
1;coastal_bunker;249.00;9.50;1960.00;0.46;0
1;coastal_bunker;407.00;9.80;1953.00;-3.84;0
1;coastal_bunker;313.00;9.50;1904.00;-0.03;0
1;coastal_bunker;19.00;11.15;2001.00;-1.43;0
1;coastal_bunker;29.00;10.30;1957.00;-0.46;0
1;coastal_bunker;106.00;9.57;1941.00;0.00;0
1;coastal_bunker;10.00;12.10;2034.00;-1.46;0
1;coastal_bunker;413.00;9.50;1961.00;0.24;0
1;coastal_bunker;48.00;9.50;1944.00;-0.44;0
1;coastal_bunker;222.00;9.50;1957.00;1.09;0
1;dockyard;428.00;9.50;1957.00;0.24;0
1;anti_air_building;332.00;13.30;1999.00;0.85;0
1;anti_air_building;120.00;13.07;1999.00;3.52;0
1;anti_air_building;128.00;12.90;2042.00;5.08;0
1;synthetic_refinery;448.00;10.73;1984.00;2.92;0
1;fuel_silo;333.00;10.23;1928.00;5.58;0
1;radar_station;235.00;10.80;1974.00;2.34;0
1;rocket_site;97.00;11.80;1975.00;4.98;0
1;nuclear_reactor;82.00;11.20;1971.00;6.19;0
3;arms_factory;3341.00;9.80;1717.00;3.14;0
3;arms_factory;3364.00;9.80;1722.00;5.81;0
3;arms_factory;3343.00;9.80;1735.00;2.54;0
3;arms_factory;3321.00;9.80;1707.00;5.21;0
3;arms_factory;3337.00;9.75;1722.00;1.59;0
3;arms_factory;3356.00;9.73;1719.00;4.25;0
3;industrial_complex;3327.00;9.80;1715.00;0.99;0
3;industrial_complex;3337.00;9.88;1729.00;3.66;0
3;industrial_complex;3337.00;9.80;1718.00;0.04;0
3;industrial_complex;3324.00;9.80;1722.00;2.70;0
3;industrial_complex;3328.00;9.80;1712.00;5.72;0
3;industrial_complex;3333.00;9.80;1726.00;0.64;0
3;air_base;3360.00;9.90;1723.00;4.76;0
3;supply_node;3326.00;9.80;1714.00;2.35;0
3;supply_node;3359.00;9.85;1721.00;5.28;0
3;supply_node;3336.00;9.80;1725.00;1.59;0
3;supply_node;3370.00;9.80;1721.00;4.52;0
3;supply_node;3345.00;9.88;1733.00;6.00;0
3;supply_node;3356.00;10.00;1733.00;3.76;0
3;supply_node;3368.00;10.00;1733.00;0.41;0
3;supply_node;3348.00;9.80;1723.00;1.89;0
3;supply_node;3309.00;9.90;1716.00;5.93;0
3;supply_node;3342.00;9.78;1714.00;1.13;0
3;supply_node;3354.00;9.70;1714.00;4.07;0
3;naval_base;3324.00;9.50;1704.00;0.12;20585
3;naval_base;3356.00;9.50;1711.00;0.79;20681
3;naval_base;3341.00;9.75;1736.00;-2.90;20681
3;naval_base;3375.00;9.78;1737.00;-3.79;20681
3;naval_base;3313.00;9.75;1724.00;-2.68;20445
3;naval_base;3337.00;9.50;1713.00;-0.46;20681
3;naval_base;3331.00;9.50;1731.00;-2.36;20681
3;naval_base;3365.00;9.50;1716.00;0.88;20681
3;naval_base;3370.00;9.50;1716.00;1.25;20681
3;naval_base;3361.00;9.80;1740.00;-3.28;20681
3;bunker;3359.00;10.00;1725.00;1.22;0
3;bunker;3346.00;9.90;1728.00;5.34;0
3;bunker;3317.00;9.85;1722.00;5.45;0
3;bunker;3359.00;10.00;1735.00;3.29;0
3;bunker;3373.00;9.82;1728.00;5.95;0
3;bunker;3321.00;9.90;1716.00;2.33;0
3;bunker;3368.00;9.85;1725.00;3.89;0
3;bunker;3331.00;9.80;1726.00;1.73;0
3;bunker;3354.00;9.70;1716.00;4.40;0
3;bunker;3348.00;9.80;1716.00;0.78;0
3;bunker;3344.00;9.90;1731.00;2.34;0
3;coastal_bunker;3309.00;9.50;1709.00;-0.79;0
3;coastal_bunker;3358.00;9.80;1740.00;-3.28;0
3;coastal_bunker;3322.00;9.78;1724.00;-2.85;0
3;coastal_bunker;3359.00;9.50;1712.00;0.79;0
3;coastal_bunker;3331.00;9.50;1731.00;-2.36;0
3;coastal_bunker;3372.00;9.70;1718.00;1.25;0
3;coastal_bunker;3365.00;9.80;1740.00;-3.79;0
3;coastal_bunker;3364.00;9.50;1715.00;0.88;0
3;coastal_bunker;3337.00;9.75;1735.00;-2.90;0
3;coastal_bunker;3335.00;9.70;1712.00;-0.46;0
3;dockyard;3359.00;9.80;1740.00;-3.28;0
3;anti_air_building;3335.00;9.70;1717.00;3.96;0
3;anti_air_building;3324.00;9.80;1722.00;1.80;0
3;anti_air_building;3323.00;9.80;1712.00;4.46;0
3;synthetic_refinery;3348.00;9.78;1717.00;6.03;0
3;fuel_silo;3360.00;9.90;1723.00;2.41;0
3;radar_station;3335.00;9.78;1723.00;1.33;0
3;rocket_site;3321.00;9.80;1708.00;1.45;0
3;nuclear_reactor;3330.00;9.80;1723.00;4.47;0
4;air_base;989.00;13.95;1531.00;2.71;0
4;supply_node;895.00;10.30;1599.00;1.59;0
4;supply_node;981.00;11.23;1632.00;4.52;0
4;supply_node;885.00;9.80;1557.00;6.00;0
4;supply_node;1074.00;10.82;1620.00;3.76;0
4;supply_node;1120.00;9.90;1545.00;1.89;0
4;supply_node;1090.00;10.00;1642.00;1.13;0
4;supply_node;993.00;10.10;1577.00;4.07;0
4;supply_node;903.00;10.73;1634.00;3.30;0
4;supply_node;1070.00;10.60;1560.00;6.24;0
4;supply_node;993.00;11.30;1639.00;1.43;0
4;supply_node;990.00;9.85;1548.00;5.47;0
4;supply_node;1034.00;9.95;1464.00;2.12;0
4;supply_node;951.00;13.28;1529.00;3.61;0
4;supply_node;1051.00;11.48;1577.00;1.36;0
4;supply_node;1023.00;10.25;1528.00;2.84;0
4;supply_node;1044.00;10.28;1525.00;5.77;0
4;supply_node;892.00;10.05;1674.00;1.67;0
4;supply_node;1028.00;11.57;1628.00;4.25;0
4;supply_node;1045.00;10.50;1662.00;3.84;0
4;supply_node;844.00;9.90;1614.00;0.14;0
4;supply_node;912.00;10.70;1660.00;3.08;0
4;supply_node;938.00;11.70;1641.00;4.56;0
4;supply_node;1068.00;15.35;1470.00;2.31;0
4;supply_node;871.00;9.80;1569.00;5.25;0
4;supply_node;1131.00;10.05;1557.00;0.45;0
4;supply_node;895.00;10.03;1563.00;5.96;0
4;supply_node;1083.00;15.93;1496.00;2.61;0
4;supply_node;899.00;9.90;1578.00;5.20;0
4;supply_node;975.00;9.88;1594.00;1.85;0
4;supply_node;951.00;10.60;1614.00;4.79;0
4;supply_node;1043.00;11.40;1600.00;1.09;0
4;supply_node;910.00;9.70;1552.00;4.03;0
4;supply_node;1046.00;10.28;1678.00;5.50;0
4;supply_node;1011.00;10.98;1591.00;3.26;0
4;supply_node;1105.00;10.18;1573.00;6.20;0
4;supply_node;984.00;9.90;1572.00;1.39;0
4;supply_node;991.00;14.40;1526.00;5.43;0
4;supply_node;901.00;10.50;1614.00;0.63;0
4;supply_node;1066.00;10.12;1700.00;3.57;0
4;supply_node;933.00;9.90;1570.00;1.33;0
4;supply_node;943.00;9.98;1591.00;2.04;0
4;supply_node;1042.00;10.45;1556.00;1.63;0
4;supply_node;1003.00;11.60;1670.00;0.87;0
4;supply_node;849.00;9.93;1624.00;2.34;0
4;supply_node;1109.00;15.90;1476.00;0.10;0
4;supply_node;1070.00;10.80;1672.00;4.52;0
4;supply_node;1064.00;10.50;1683.00;0.41;0
4;supply_node;961.00;11.40;1633.00;4.45;0
4;supply_node;934.00;11.65;1673.00;5.93;0
4;supply_node;1070.00;9.90;1713.00;2.58;0
4;supply_node;964.00;9.95;1593.00;5.16;0
4;supply_node;1095.00;10.45;1557.00;1.82;0
4;supply_node;1065.00;11.03;1661.00;1.05;0
4;supply_node;987.00;11.32;1679.00;3.99;0
4;supply_node;1054.00;9.80;1731.00;5.47;0
4;supply_node;1022.00;10.00;1725.00;2.12;0
4;supply_node;1124.00;10.00;1623.00;4.71;0
4;supply_node;1036.00;9.90;1723.00;1.36;0
4;supply_node;1066.00;11.10;1632.00;4.29;0
4;supply_node;1020.00;12.18;1639.00;0.59;0
4;supply_node;1111.00;9.85;1556.00;3.53;0
4;supply_node;885.00;10.38;1592.00;5.01;0
4;supply_node;980.00;11.70;1645.00;2.76;0
4;supply_node;1087.00;10.00;1696.00;5.70;0
4;supply_node;1018.00;10.20;1543.00;0.90;0
4;supply_node;1015.00;10.98;1569.00;4.94;0
4;supply_node;1097.00;11.78;1529.00;0.13;0
4;supply_node;882.00;10.30;1616.00;3.07;0
4;supply_node;908.00;10.80;1650.00;0.83;0
4;supply_node;1056.00;10.80;1546.00;2.31;0
4;supply_node;861.00;9.90;1589.00;1.55;0
4;supply_node;985.00;11.43;1659.00;4.48;0
4;supply_node;998.00;10.93;1615.00;1.13;0
4;supply_node;1017.00;11.53;1673.00;0.37;0
4;supply_node;1094.00;10.82;1595.00;1.85;0
4;supply_node;1057.00;10.25;1693.00;5.89;0
4;supply_node;1056.00;11.07;1599.00;2.54;0
4;supply_node;1076.00;10.45;1687.00;4.02;0
4;supply_node;1089.00;15.65;1483.00;1.78;0
4;supply_node;939.00;11.00;1534.00;3.25;0
4;supply_node;1069.00;11.12;1530.00;6.19;0
4;supply_node;1102.00;14.90;1464.00;2.49;0
4;supply_node;871.00;10.20;1620.00;5.43;0
4;supply_node;1026.00;11.70;1585.00;2.08;0
4;supply_node;974.00;11.73;1656.00;2.80;0
4;supply_node;963.00;13.80;1543.00;3.49;0
4;supply_node;1086.00;10.65;1624.00;4.97;0
4;supply_node;980.00;9.80;1510.00;2.73;0
4;supply_node;1084.00;10.15;1679.00;4.20;0
4;supply_node;1121.00;9.82;1501.00;0.86;0
4;supply_node;1033.00;14.53;1507.00;4.90;0
4;supply_node;1035.00;11.23;1618.00;0.09;0
4;supply_node;971.00;10.00;1517.00;3.03;0
4;supply_node;928.00;11.60;1633.00;5.62;0
4;supply_node;881.00;10.10;1632.00;5.20;0
4;supply_node;1007.00;10.30;1534.00;5.92;0
4;supply_node;1035.00;10.60;1668.00;3.68;0
4;supply_node;1057.00;10.95;1626.00;0.33;0
4;supply_node;914.00;10.90;1640.00;1.81;0
4;supply_node;936.00;10.85;1615.00;5.85;0
4;supply_node;1028.00;11.43;1607.00;3.98;0
4;supply_node;897.00;10.65;1660.00;3.22;0
4;supply_node;1011.00;11.85;1644.00;2.46;0
4;supply_node;1063.00;15.00;1506.00;5.39;0
4;supply_node;1039.00;11.18;1569.00;0.58;0
4;supply_node;1056.00;14.65;1463.00;4.62;0
4;supply_node;923.00;12.68;1547.00;1.28;0
4;supply_node;1011.00;10.90;1513.00;2.76;0
4;supply_node;1069.00;10.90;1546.00;5.69;0
4;supply_node;1112.00;10.40;1614.00;2.00;0
4;supply_node;968.00;10.00;1558.00;4.93;0
4;supply_node;1131.00;14.28;1469.00;1.58;0
4;supply_node;958.00;12.10;1646.00;0.82;0
4;supply_node;1035.00;10.23;1692.00;2.30;0
4;supply_node;1103.00;10.60;1514.00;0.06;0
4;supply_node;950.00;9.75;1568.00;2.99;0
4;supply_node;991.00;10.20;1561.00;4.47;0
4;supply_node;1018.00;10.50;1711.00;2.23;0
4;supply_node;1054.00;11.03;1615.00;3.71;0
4;supply_node;1106.00;10.28;1588.00;0.36;0
4;supply_node;1075.00;10.88;1597.00;4.40;0
4;supply_node;969.00;11.68;1674.00;2.53;0
4;supply_node;1004.00;11.40;1627.00;5.12;0
4;supply_node;933.00;9.80;1597.00;1.77;0
4;supply_node;1080.00;10.93;1607.00;4.71;0
4;supply_node;956.00;11.65;1665.00;1.01;0
4;supply_node;1102.00;10.98;1538.00;5.42;0
4;supply_node;1133.00;9.70;1543.00;6.11;0
4;supply_node;1071.00;11.10;1646.00;1.31;0
4;supply_node;1118.00;10.00;1589.00;5.35;0
4;supply_node;1053.00;10.82;1558.00;3.48;0
4;supply_node;1047.00;10.45;1644.00;6.07;0
4;supply_node;994.00;11.07;1650.00;2.72;0
4;supply_node;986.00;9.80;1598.00;5.65;0
4;supply_node;864.00;9.80;1601.00;1.95;0
4;supply_node;884.00;10.03;1650.00;4.89;0
4;supply_node;1015.00;11.88;1626.00;4.13;0
4;supply_node;1071.00;14.65;1489.00;0.79;0
4;supply_node;1028.00;10.30;1558.00;2.26;0
4;supply_node;1102.00;10.98;1612.00;0.02;0
4;supply_node;1010.00;11.43;1603.00;1.50;0
4;supply_node;1003.00;10.93;1578.00;4.44;0
4;supply_node;1057.00;10.93;1527.00;2.19;0
4;supply_node;1145.00;9.95;1552.00;3.67;0
4;supply_node;921.00;10.12;1598.00;0.32;0
4;supply_node;873.00;10.10;1606.00;2.91;0
4;supply_node;976.00;10.05;1543.00;5.84;0
4;supply_node;972.00;9.80;1573.00;2.49;0
4;supply_node;1096.00;10.10;1663.00;5.08;0
4;supply_node;1095.00;9.88;1452.00;1.73;0
4;supply_node;1041.00;10.20;1536.00;3.21;0
4;supply_node;1083.00;10.50;1565.00;0.97;0
4;supply_node;871.00;9.85;1640.00;3.91;0
4;supply_node;1083.00;10.32;1668.00;5.38;0
4;supply_node;939.00;13.40;1547.00;3.14;0
4;supply_node;963.00;10.75;1623.00;4.62;0
4;supply_node;1090.00;10.07;1461.00;1.28;0
4;supply_node;1141.00;10.07;1567.00;3.86;0
4;supply_node;991.00;10.07;1506.00;0.51;0
4;supply_node;1024.00;11.88;1652.00;3.44;0
4;supply_node;1055.00;10.00;1718.00;6.03;0
4;supply_node;1144.00;14.05;1481.00;2.68;0
4;supply_node;1001.00;11.45;1683.00;4.16;0
4;supply_node;1057.00;10.93;1567.00;1.92;0
4;supply_node;1110.00;10.35;1600.00;4.86;0
4;supply_node;1036.00;10.32;1708.00;0.05;0
4;supply_node;1029.00;10.20;1543.00;2.98;0
4;supply_node;962.00;10.55;1527.00;5.57;0
4;supply_node;1050.00;15.03;1512.00;2.22;0
4;supply_node;1081.00;10.60;1640.00;5.16;0
4;supply_node;1094.00;10.43;1570.00;1.46;0
4;supply_node;1158.00;9.80;1466.00;4.40;0
4;supply_node;927.00;9.90;1559.00;5.87;0
4;supply_node;1107.00;14.35;1491.00;3.63;0
4;supply_node;1084.00;9.80;1714.00;0.28;0
4;supply_node;998.00;10.30;1601.00;1.77;0
4;supply_node;1022.00;10.50;1701.00;5.81;0
4;supply_node;1152.00;9.75;1547.00;1.00;0
4;supply_node;1038.00;10.98;1651.00;3.93;0
4;supply_node;1006.00;10.35;1555.00;1.70;0
4;supply_node;975.00;10.88;1622.00;3.17;0
4;supply_node;983.00;11.95;1534.00;5.35;0
4;supply_node;1148.00;9.98;1504.00;2.00;0
4;supply_node;1004.00;10.60;1565.00;4.58;0
4;supply_node;941.00;9.90;1559.00;1.24;0
4;supply_node;1131.00;10.20;1521.00;2.71;0
4;supply_node;1037.00;11.50;1591.00;1.95;0
4;supply_node;1026.00;11.70;1597.00;4.89;0
4;supply_node;886.00;10.00;1580.00;2.65;0
4;supply_node;1054.00;10.60;1657.00;4.12;0
4;supply_node;1120.00;10.05;1578.00;0.77;0
4;supply_node;1126.00;10.18;1533.00;3.36;0
4;supply_node;907.00;10.40;1670.00;2.95;0
4;supply_node;917.00;10.00;1568.00;3.66;0
4;supply_node;1115.00;10.50;1461.00;1.42;0
4;supply_node;1143.00;10.15;1466.00;4.36;0
4;supply_node;835.00;9.85;1622.00;5.84;0
4;supply_node;1087.00;10.15;1653.00;3.59;0
4;supply_node;1100.00;15.70;1484.00;5.07;0
4;supply_node;860.00;9.90;1612.00;5.77;0
4;supply_node;986.00;10.40;1609.00;0.96;0
4;supply_node;913.00;9.95;1587.00;3.90;0
4;supply_node;1120.00;14.73;1475.00;0.20;0
4;supply_node;1113.00;9.95;1628.00;6.07;0
4;supply_node;1053.00;10.20;1706.00;2.37;0
4;supply_node;961.00;10.05;1606.00;5.31;0
4;supply_node;927.00;9.98;1583.00;0.50;0
4;supply_node;1084.00;11.57;1472.00;4.54;0
4;supply_node;947.00;11.93;1648.00;1.20;0
4;supply_node;974.00;10.15;1604.00;0.43;0
4;supply_node;1093.00;10.75;1546.00;1.91;0
4;supply_node;1067.00;9.78;1725.00;4.08;0
4;supply_node;1027.00;10.32;1715.00;3.63;0
4;supply_node;1045.00;10.20;1716.00;0.28;0
4;supply_node;1008.00;10.85;1706.00;1.69;0
4;supply_node;1078.00;10.00;1704.00;3.17;0
4;supply_node;1042.00;10.15;1700.00;4.57;0
4;supply_node;1003.00;11.05;1696.00;0.46;0
4;supply_node;1012.00;11.00;1694.00;5.99;0
4;supply_node;1047.00;10.35;1691.00;2.64;0
4;supply_node;1023.00;10.88;1689.00;5.57;0
4;supply_node;1095.00;9.80;1692.00;1.87;0
4;supply_node;1013.00;11.65;1682.00;4.35;0
4;supply_node;1031.00;10.95;1680.00;0.65;0
4;supply_node;1093.00;9.85;1678.00;3.59;0
4;supply_node;949.00;11.57;1675.00;2.82;0
4;supply_node;923.00;11.25;1675.00;5.76;0
4;supply_node;1056.00;10.38;1673.00;0.96;0
4;supply_node;979.00;11.68;1670.00;5.00;0
4;supply_node;992.00;11.10;1667.00;1.65;0
4;supply_node;943.00;12.55;1666.00;3.13;0
4;supply_node;1025.00;11.50;1664.00;0.89;0
4;supply_node;884.00;10.00;1665.00;2.36;0
4;supply_node;922.00;11.00;1665.00;5.30;0
4;supply_node;966.00;11.80;1663.00;3.06;0
4;supply_node;1012.00;11.57;1660.00;4.54;0
4;supply_node;932.00;11.70;1662.00;1.19;0
4;supply_node;1076.00;10.80;1658.00;3.78;0
4;supply_node;1001.00;11.30;1657.00;0.43;0
4;supply_node;950.00;12.10;1657.00;3.36;0
4;supply_node;872.00;9.98;1658.00;5.94;0
4;supply_node;922.00;10.98;1653.00;2.60;0
4;supply_node;938.00;12.15;1654.00;4.08;0
4;supply_node;1097.00;9.85;1652.00;1.83;0
4;supply_node;897.00;10.40;1647.00;4.78;0
4;supply_node;967.00;11.98;1648.00;6.25;0
4;supply_node;1059.00;10.73;1647.00;4.01;0
4;supply_node;929.00;11.50;1646.00;5.49;0
4;supply_node;1031.00;11.45;1642.00;2.14;0
4;supply_node;889.00;10.20;1640.00;4.72;0
4;supply_node;949.00;11.70;1637.00;1.38;0
4;supply_node;971.00;11.57;1637.00;4.31;0
4;supply_node;1003.00;11.50;1639.00;0.62;0
4;supply_node;1056.00;10.95;1637.00;3.55;0
4;supply_node;1039.00;10.82;1636.00;5.03;0
4;supply_node;1095.00;10.25;1633.00;1.68;0
4;supply_node;937.00;11.35;1629.00;5.72;0
4;supply_node;867.00;10.03;1631.00;0.92;0
4;supply_node;893.00;10.23;1630.00;3.85;0
4;supply_node;917.00;11.00;1630.00;0.16;0
4;supply_node;1076.00;10.75;1630.00;3.09;0
4;supply_node;991.00;11.23;1629.00;6.03;0
4;supply_node;948.00;11.07;1626.00;2.32;0
4;supply_node;1045.00;10.95;1628.00;5.27;0
4;supply_node;859.00;9.90;1625.00;0.46;0
4;supply_node;907.00;10.80;1624.00;4.50;0
4;supply_node;925.00;11.03;1622.00;1.15;0
4;supply_node;1099.00;10.28;1623.00;2.63;0
4;supply_node;892.00;10.40;1621.00;0.39;0
4;supply_node;986.00;11.00;1620.00;1.87;0
4;supply_node;1022.00;11.60;1616.00;4.80;0
4;supply_node;915.00;10.53;1616.00;2.56;0
4;supply_node;1010.00;11.70;1615.00;4.04;0
4;supply_node;969.00;10.50;1613.00;0.69;0
4;supply_node;1044.00;11.00;1613.00;3.28;0
4;supply_node;1089.00;10.85;1613.00;6.21;0
4;supply_node;1121.00;9.95;1614.00;2.87;0
4;supply_node;925.00;10.75;1610.00;5.45;0
4;supply_node;1065.00;10.98;1613.00;2.10;0
4;supply_node;892.00;10.30;1609.00;3.58;0
4;supply_node;910.00;10.38;1607.00;1.34;0
4;supply_node;942.00;10.05;1605.00;2.81;0
4;supply_node;1095.00;11.12;1604.00;5.76;0
4;supply_node;1119.00;10.00;1602.00;3.51;0
4;supply_node;883.00;10.40;1603.00;4.99;0
4;supply_node;1066.00;11.00;1603.00;1.64;0
4;supply_node;952.00;9.90;1600.00;4.23;0
4;supply_node;905.00;10.23;1597.00;0.88;0
4;supply_node;873.00;10.00;1595.00;3.81;0
4;supply_node;1065.00;10.90;1592.00;0.11;0
4;supply_node;995.00;10.28;1590.00;3.05;0
4;supply_node;896.00;10.07;1589.00;4.53;0
4;supply_node;954.00;9.90;1590.00;2.29;0
4;supply_node;1048.00;11.40;1589.00;5.23;0
4;supply_node;1083.00;10.80;1590.00;0.42;0
4;supply_node;983.00;9.95;1585.00;4.46;0
4;supply_node;873.00;10.10;1585.00;5.94;0
4;supply_node;1073.00;10.65;1584.00;2.59;0
4;supply_node;971.00;9.80;1583.00;0.35;0
4;supply_node;1094.00;10.35;1582.00;1.83;0
4;supply_node;1060.00;11.05;1583.00;4.76;0
4;supply_node;938.00;10.00;1581.00;1.07;0
4;supply_node;960.00;9.78;1581.00;4.00;0
4;supply_node;1016.00;11.45;1581.00;0.65;0
4;supply_node;948.00;9.70;1579.00;3.24;0
4;supply_node;1037.00;11.65;1580.00;6.18;0
4;supply_node;1082.00;10.70;1577.00;1.37;0
4;supply_node;863.00;9.95;1576.00;5.41;0
4;supply_node;910.00;9.80;1577.00;2.07;0
4;supply_node;1069.00;10.70;1574.00;3.54;0
4;supply_node;1026.00;11.15;1573.00;1.30;0
4;supply_node;962.00;9.70;1571.00;2.78;0
4;supply_node;1129.00;10.12;1572.00;5.72;0
4;supply_node;882.00;10.00;1570.00;2.02;0
4;supply_node;1116.00;9.90;1567.00;4.95;0
4;supply_node;905.00;10.00;1565.00;1.60;0
4;supply_node;978.00;9.93;1563.00;3.09;0
4;supply_node;957.00;9.95;1558.00;0.84;0
4;supply_node;1017.00;10.40;1558.00;2.32;0
4;supply_node;1122.00;9.93;1557.00;5.25;0
4;supply_node;1081.00;10.98;1554.00;3.02;0
4;supply_node;978.00;10.10;1553.00;4.49;0
4;supply_node;895.00;9.80;1553.00;1.14;0
4;supply_node;951.00;9.90;1550.00;3.73;0
4;supply_node;1104.00;10.20;1549.00;0.38;0
4;supply_node;1003.00;10.07;1545.00;3.32;0
4;supply_node;1039.00;10.30;1546.00;5.90;0
4;supply_node;1079.00;11.05;1544.00;2.56;0
4;supply_node;950.00;14.23;1539.00;4.03;0
4;supply_node;930.00;9.78;1538.00;1.79;0
4;supply_node;1063.00;10.82;1538.00;4.72;0
4;supply_node;1087.00;11.23;1537.00;6.21;0
4;supply_node;993.00;10.03;1537.00;3.96;0
4;supply_node;1050.00;10.55;1537.00;5.44;0
4;supply_node;1112.00;10.43;1537.00;2.09;0
4;supply_node;970.00;10.32;1533.00;6.14;0
4;supply_node;1079.00;11.30;1530.00;1.33;0
4;supply_node;1033.00;10.20;1528.00;4.27;0
4;supply_node;1107.00;11.50;1526.00;0.57;0
4;supply_node;1119.00;10.73;1526.00;3.51;0
4;supply_node;978.00;14.30;1526.00;4.98;0
4;supply_node;1013.00;10.78;1525.00;2.74;0
4;supply_node;1002.00;14.55;1524.00;5.68;0
4;supply_node;1088.00;11.55;1524.00;0.87;0
4;supply_node;938.00;9.95;1524.00;4.91;0
4;supply_node;1065.00;11.00;1518.00;0.11;0
4;supply_node;1075.00;11.05;1519.00;3.05;0
4;supply_node;949.00;9.95;1519.00;0.80;0
4;supply_node;984.00;14.00;1518.00;2.28;0
4;supply_node;1038.00;14.53;1516.00;5.22;0
4;supply_node;1023.00;14.30;1517.00;1.52;0
4;supply_node;1114.00;10.88;1516.00;4.45;0
4;supply_node;959.00;9.88;1516.00;1.11;0
4;supply_node;996.00;14.15;1516.00;3.69;0
4;supply_node;1094.00;10.88;1515.00;0.35;0
4;supply_node;1083.00;11.43;1513.00;1.82;0
4;supply_node;1138.00;10.35;1513.00;5.86;0
4;supply_node;1122.00;10.38;1510.00;2.52;0
4;supply_node;1002.00;9.93;1509.00;4.00;0
4;supply_node;1019.00;10.05;1506.00;1.75;0
4;supply_node;1076.00;15.80;1505.00;3.23;0
4;supply_node;1091.00;14.90;1504.00;6.17;0
4;supply_node;1110.00;9.98;1505.00;3.93;0
4;supply_node;1130.00;10.03;1500.00;5.40;0
4;supply_node;1100.00;10.30;1500.00;2.05;0
4;supply_node;1138.00;14.10;1495.00;4.64;0
4;supply_node;1063.00;14.00;1497.00;1.29;0
4;supply_node;1093.00;11.38;1492.00;4.23;0
4;supply_node;1077.00;15.70;1481.00;0.53;0
4;supply_node;1096.00;16.23;1473.00;3.47;0
4;supply_node;1079.00;10.05;1461.00;4.94;0
4;supply_node;1123.00;9.90;1457.00;2.70;0
4;supply_node;1043.00;10.05;1458.00;4.18;0
4;supply_node;1135.00;10.00;1457.00;0.84;0
4;supply_node;1105.00;10.07;1452.00;4.88;0
4;naval_base;979.00;9.53;1508.00;-0.32;20451
4;naval_base;1054.00;9.78;1735.00;-3.52;20613
4;naval_base;1030.00;9.80;1728.00;-3.61;20613
4;naval_base;857.00;9.50;1590.00;-1.57;20444
4;naval_base;1094.00;9.80;1647.00;-4.51;20540
